item_id,user_id,recommend,sentiment_analysis,items_count,item_name,playtime_forever,genres,price,title,developer,release_date
213670,iamthetrashlord,True,2,191.0,South Parkâ¢: The Stick of Truthâ¢,2973.0,"['Action', 'Adventure', 'RPG']",29.99,South Park™: The Stick of Truth™,Obsidian Entertainment,2014-03-03
550,3dster,True,2,113.0,Left 4 Dead 2,352.0,['Action'],19.99,Left 4 Dead 2,Valve,2009-11-16
231040,76561198079990063,True,2,26.0,Beatbuddy: Tale of the Guardians,644.0,"['Action', 'Adventure', 'Casual', 'Indie']",9.99,Beatbuddy: Tale of the Guardians,Threaks,2013-08-06
376300,Forty-Nine,False,2,114.0,GUILTY GEAR Xrd -SIGN-,2393.0,['Action'],29.99,GUILTY GEAR Xrd -SIGN-,Arc System Works,2015-12-09
250600,76561198051017916,True,0,763.0,The Plan,28.0,,,,,
221100,L4M1NAS,True,2,74.0,DayZ,8424.0,"['Action', 'Indie', 'Massively Multiplayer', 'Early Access']",34.99,DayZ,Bohemia Interactive,2013-12-16
301520,76561198096766604,False,2,48.0,Robocraft,1780.0,"['Action', 'Free to Play', 'Indie', 'Massively Multiplayer', 'RPG', 'Simulation']",Free to Play,Robocraft,Freejam,2017-08-24
264710,76561197995322437,True,2,36.0,Subnautica,790.0,,,,,
218620,imsojipper,True,2,196.0,PAYDAY 2,6805.0,,,,,
47790,76561198084542731,True,2,61.0,Medal of Honor(TM) Single Player,1775.0,['Action'],19.99,Medal of Honor™,Electronic Arts,2010-10-12
570,76561198103671881,True,2,,,,,,,,
232790,mrpfresh,True,2,791.0,Broken Age,68.0,"['Adventure', 'Casual', 'Indie']",19.99,Broken Age,Double Fine Productions,2014-01-28
1250,GamerFag,True,2,64.0,Killing Floor,33723.0,['Action'],19.99,Killing Floor,Tripwire Interactive,2009-05-14
209160,EHS-R3AP3R,True,2,,,,['Action'],59.99,Call of Duty®: Ghosts,Infinity Ward,2014-03-25
215470,chidori_647,False,0,723.0,Primal Carnage,85.0,"['Action', 'Indie']",7.99,Primal Carnage,Lukewarm Media,2012-10-29
1250,76561198092227136,True,0,333.0,Killing Floor,8694.0,['Action'],19.99,Killing Floor,Tripwire Interactive,2009-05-14
4000,hellcat59,True,2,55.0,Garry's Mod,11658.0,"['Indie', 'Simulation']",9.99,Garry's Mod,Facepunch Studios,2006-11-29
401650,76561198007584361,True,0,,,,,,,,
35450,tbimperator,True,2,279.0,Rising Storm/Red Orchestra 2 Multiplayer,2806.0,"['Action', 'Massively Multiplayer', 'Simulation']",19.99,Red Orchestra 2: Heroes of Stalingrad with Rising Storm,Tripwire Interactive,2011-09-13
304930,Allahu_Akbar666,False,0,86.0,Unturned,2241.0,"['Action', 'Adventure', 'Casual', 'Free to Play', 'Indie']",Free to Play,Unturned,Smartly Dressed Games,2017-07-07
211820,ulramite,True,2,135.0,Starbound,3807.0,"['Action', 'Adventure', 'Casual', 'Indie', 'RPG']",14.99,Starbound,Chucklefish,2016-07-22
244850,-GM-Dragon,True,2,106.0,Space Engineers,14452.0,,,,,
298260,76561198054040292,True,2,90.0,Only If,144.0,"['Adventure', 'Free to Play', 'Indie']",Free To Play,Only If,Creability,2014-07-25
233450,76561198078799606,True,0,,,,"['Indie', 'Simulation', 'Strategy']",29.99,Prison Architect,Introversion Software,2015-10-06
221260,I_DID_911_JUST_SAYING,True,2,154.0,Little Inferno,835.0,"['Adventure', 'Casual', 'Indie']",9.99,Little Inferno,Tomorrow Corporation,2012-11-19
91310,750805,False,0,690.0,Dead Island,2672.0,,,,,
287700,diabeticfuck,True,0,121.0,METAL GEAR SOLID V: THE PHANTOM PAIN,3100.0,"['Action', 'Adventure']",19.99,METAL GEAR SOLID V: THE PHANTOM PAIN,Konami Digital Entertainment,2015-09-01
113020,76561198054465623,True,2,230.0,Monaco,475.0,"['Action', 'Adventure', 'Casual', 'Indie', 'Strategy']",14.99,Monaco: What's Yours Is Mine,Pocketwatch Games,2013-04-24
221100,aaropro,True,2,36.0,DayZ,16032.0,"['Action', 'Indie', 'Massively Multiplayer', 'Early Access']",34.99,DayZ,Bohemia Interactive,2013-12-16
238960,abiam,True,0,46.0,Path of Exile,1076.0,,,,,
236390,FrankoWalker,True,0,53.0,War Thunder,38750.0,,,,,
383870,LightfootSword7,True,2,255.0,Firewatch,346.0,"['Adventure', 'Indie']",19.99,Firewatch,Campo Santo,2016-02-09
383080,SALTTHEW0UND,True,2,114.0,Sakura Clicker,210.0,,,,,
304930,express157,True,2,75.0,Unturned,752.0,"['Action', 'Adventure', 'Casual', 'Free to Play', 'Indie']",Free to Play,Unturned,Smartly Dressed Games,2017-07-07
9180,76561198074644990,False,0,132.0,Commander Keen Complete Pack,21.0,['Action'],4.99,Commander Keen,id Software,1990-12-14
730,76561198064304806,True,0,,,,['Action'],14.99,Counter-Strike: Global Offensive,Valve,2012-08-21
4000,TomoeMamiewe,True,0,63.0,Garry's Mod,956.0,"['Indie', 'Simulation']",9.99,Garry's Mod,Facepunch Studios,2006-11-29
214950,76561198057086148,True,2,66.0,Total War: ROME II - Emperor Edition,10354.0,['Strategy'],59.95,Total War™: ROME II - Emperor Edition,Creative Assembly,2013-09-02
271290,Acidius99,False,0,,,,,,,,
271590,acorn13,True,2,404.0,Grand Theft Auto V,69185.0,"['Action', 'Adventure']",39.99,Grand Theft Auto V,Rockstar North,2015-04-14
570,adamcookie,True,2,,,,,,,,
259080,AddzyTheBaddzy,True,2,,,,"['Action', 'Adventure']",Free,Just Cause 2: Multiplayer Mod,Avalanche Studios,2013-12-16
249380,mrfunkyjunkie,True,2,,,,,,,,
275850,mradobe7,False,2,250.0,No Man's Sky,862.0,"['Action', 'Adventure']",59.99,No Man's Sky,Hello Games,2016-08-12
620,76561198167207237,True,2,58.0,Portal 2,2856.0,"['Action', 'Adventure']",19.99,Portal 2,Valve,2011-04-18
730,cancerkek,True,0,50.0,Counter-Strike: Global Offensive,42758.0,['Action'],14.99,Counter-Strike: Global Offensive,Valve,2012-08-21
218680,76561198073508075,True,2,47.0,Scribblenauts Unlimited,596.0,"['Adventure', 'Casual', 'Strategy']",19.99,Scribblenauts Unlimited,5th Cell Media,2012-11-19
251060,76561198074323290,False,0,,,,['Strategy'],29.99,Wargame: Red Dragon,Eugen Systems,2014-04-17
252490,76561198090899557,False,0,62.0,Rust,507.0,"['Action', 'Adventure', 'Indie', 'Massively Multiplayer', 'RPG', 'Early Access']",19.99,Rust,Facepunch Studios,2013-12-11
72850,advenger95,True,0,104.0,The Elder Scrolls V: Skyrim,2107.0,,,,,
1250,EndAtHallow,True,0,66.0,Killing Floor,8049.0,['Action'],19.99,Killing Floor,Tripwire Interactive,2009-05-14
440,76561198063624801,True,0,,,,"['Action', 'Free to Play']",Free to Play,Team Fortress 2,Valve,2007-10-10
440,aeryal,True,2,,,,"['Action', 'Free to Play']",Free to Play,Team Fortress 2,Valve,2007-10-10
570,76561198070263209,True,0,,,,,,,,
248610,76561198015968275,True,0,278.0,Door Kickers,263.0,"['Action', 'Indie', 'Simulation', 'Strategy']",19.99,Door Kickers,KillHouse Games,2014-10-20
208090,Agiegamma,True,2,109.0,Loadout,162.0,"['Action', 'Free to Play', 'Indie']",Free to Play,Loadout,Edge of Reality,2014-01-31
250340,76561198082614708,True,2,28.0,Blockland,3538.0,"['Action', 'Indie', 'Simulation']",9.99,Blockland,"Eric Hartman,Ben Garney,Anthony Rotondo",2007-02-28
9450,Agronoth,False,2,206.0,"Warhammer 40,000: Dawn of War â Soulstorm",831.0,['Strategy'],12.99,"Warhammer® 40,000: Dawn of War® - Soulstorm",Relic Entertainment,2008-03-05
221040,UnholyFallenAngel,True,2,83.0,Resident Evil 6 / Biohazard 6,4931.0,"['Action', 'Adventure']",29.99,Resident Evil 6 / Biohazard 6,Capcom,2013-03-22
263440,76561198068565589,False,0,120.0,The Stomping Land,371.0,,,,,
4000,SlutOnTheSpit,True,2,62.0,Garry's Mod,533.0,"['Indie', 'Simulation']",9.99,Garry's Mod,Facepunch Studios,2006-11-29
223710,WestyGaming,True,0,,,,"['Action', 'Adventure', 'Indie']",Free,Cry of Fear,Team Psykskallar,2013-04-25
208520,NaruseAiria,True,2,390.0,Omerta - City of Gangsters,209.0,"['Simulation', 'Strategy']",14.99,Omerta - City of Gangsters,Haemimont Games,2013-01-31
304930,76561198067713802,True,2,46.0,Unturned,1707.0,"['Action', 'Adventure', 'Casual', 'Free to Play', 'Indie']",Free to Play,Unturned,Smartly Dressed Games,2017-07-07
730,76561198187212131,True,2,29.0,Counter-Strike: Global Offensive,78414.0,['Action'],14.99,Counter-Strike: Global Offensive,Valve,2012-08-21
472680,76561198044678148,True,2,,,,"['Adventure', 'Casual', 'Free to Play', 'Indie']",Free,Elisa: The Innkeeper - Prequel,Neoclassic Games,2016-06-14
4000,Alex680,True,2,,,,"['Indie', 'Simulation']",9.99,Garry's Mod,Facepunch Studios,2006-11-29
265930,alansiulun,True,2,47.0,Goat Simulator,53.0,"['Casual', 'Indie', 'Simulation']",9.99,Goat Simulator,Coffee Stain Studios,2014-04-01
294650,Albolah,True,2,11.0,Putt-Putt Goes to the Moon,51.0,"['Adventure', 'Casual']",6.99,Putt-Putt® Goes to the Moon,Humongous Entertainment,1993-10-01
233720,76561198003056556,True,2,557.0,Surgeon Simulator,35.0,"['Action', 'Indie', 'Simulation']",9.99,Surgeon Simulator,Bossa Studios,2013-04-19
243470,maxpaynepillkiller,False,0,207.0,Watch_Dogs,956.0,"['Action', 'Adventure']",29.99,Watch_Dogs™,Ubisoft,2014-05-26
227860,AlexNoClutch,False,2,,,,"['Indie', 'Strategy']",24.99,Castle Story,Sauropod Studio,2017-08-17
218620,Alexwai04,True,2,,,,,,,,
208090,76561198095481910,True,0,74.0,Loadout,1908.0,"['Action', 'Free to Play', 'Indie']",Free to Play,Loadout,Edge of Reality,2014-01-31
730,76561198164545985,True,2,4.0,Counter-Strike: Global Offensive,24908.0,['Action'],14.99,Counter-Strike: Global Offensive,Valve,2012-08-21
240760,AlkalineDeath,True,2,53.0,Wasteland 2,3276.0,"['Adventure', 'Indie', 'RPG', 'Strategy']",39.99,Wasteland 2: Director's Cut,inXile Entertainment,2014-09-18
250900,76561198075935236,True,2,42.0,The Binding of Isaac: Rebirth,24446.0,['Action'],14.99,The Binding of Isaac: Rebirth,"Nicalis, Inc.",2014-11-04
35450,mintifreshbadger,True,0,101.0,Rising Storm/Red Orchestra 2 Multiplayer,8285.0,"['Action', 'Massively Multiplayer', 'Simulation']",19.99,Red Orchestra 2: Heroes of Stalingrad with Rising Storm,Tripwire Interactive,2011-09-13
346110,AlpacaRevolution,False,0,57.0,ARK: Survival Evolved,505.0,"['Action', 'Adventure', 'Indie', 'Massively Multiplayer', 'RPG']",59.99,ARK: Survival Evolved,"Studio Wildcard,Instinct Games,Efecto Studios,Virtual Basement LLC",2017-08-29
236370,AlphaBryn444,True,2,99.0,Interstellar Marines,293.0,"['Action', 'Indie', 'RPG', 'Simulation', 'Early Access']",9.99,Interstellar Marines,Zero Point Software,2013-07-02
205100,76561198071952798,True,2,,,,"['Action', 'Adventure']",9.99,Dishonored,Arkane Studios,2012-10-08
570,76561198009001563,True,0,,,,,,,,
570,76561198016753953,True,0,,,,,,,,
239250,smegmyfoodle,True,0,78.0,Castlevania: Lords of Shadow 2,2670.0,"['Action', 'Adventure']",39.99,Castlevania: Lords of Shadow 2,MercurySteam,2014-02-25
313120,76561198057869849,True,2,84.0,Stranded Deep,427.0,"['Adventure', 'Indie', 'Early Access']",14.99,Stranded Deep,Beam Team Games,2015-01-23
211820,76561198058836921,True,2,,,,"['Action', 'Adventure', 'Casual', 'Indie', 'RPG']",14.99,Starbound,Chucklefish,2016-07-22
17300,lol_ursuchanoob,True,2,160.0,Crysis,734.0,['Action'],19.99,Crysis,Crytek,2007-11-13
24240,AMV72,True,0,1041.0,PAYDAY: The Heist,19316.0,['Action'],14.99,PAYDAY™ The Heist,OVERKILL Software,2011-10-20
440,76561198069170979,True,2,,,,"['Action', 'Free to Play']",Free to Play,Team Fortress 2,Valve,2007-10-10
34330,76561198085956238,False,0,88.0,Total War: SHOGUN 2,573.0,,,,,
220200,76561198132540690,True,2,55.0,Kerbal Space Program,1363.0,"['Indie', 'Simulation']",39.99,Kerbal Space Program,Squad,2015-04-27
9480,711armageddoncarmageddon,True,2,96.0,Saints Row 2,2693.0,['Action'],9.99,Saints Row 2,Volition,2009-01-28
359870,76561198034868596,True,2,140.0,FINAL FANTASY X/X-2 HD Remaster,8427.0,['RPG'],29.99,FINAL FANTASY X/X-2 HD Remaster,Square Enix,2016-05-12
22230,Andraison,True,0,84.0,Rock of Ages,38.0,"['Action', 'Indie', 'Racing', 'Strategy']",9.99,Rock of Ages,ACE Team,2011-09-07
203770,76561198055790408,True,2,,,,"['RPG', 'Simulation', 'Strategy']",39.99,Crusader Kings II,Paradox Development Studio,2012-02-14
8870,76561198069560699,True,2,76.0,BioShock Infinite,830.0,['Action'],29.99,BioShock Infinite,"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)",2013-03-25
220,76561198099625419,True,0,198.0,Half-Life 2,1057.0,['Action'],9.99,Half-Life 2,Valve,2004-11-16
236390,76561198084032274,False,2,70.0,War Thunder,52438.0,,,,,
359320,Angrovar,True,0,82.0,Elite Dangerous,14881.0,,,,,
264710,AngryAinsley,True,2,101.0,Subnautica,3007.0,,,,,
4000,uradumbtit,True,2,246.0,Garry's Mod,51999.0,"['Indie', 'Simulation']",9.99,Garry's Mod,Facepunch Studios,2006-11-29
252470,76561198037038784,True,0,136.0,Space Pirates and Zombies 2,2560.0,,,,,
730,IKillNoobsFirst,True,2,,,,['Action'],14.99,Counter-Strike: Global Offensive,Valve,2012-08-21
344770,76561198037888300,True,2,124.0,fault - milestone two side:above,307.0,['Indie'],14.99,fault - milestone two side:above,ALICE IN DISSOnullCE,2015-09-08
22380,1234865654,True,0,76.0,Fallout: New Vegas,5578.0,"['Action', 'RPG']",9.99,Fallout: New Vegas,Obsidian Entertainment,2010-10-19
440,76561198040925596,True,2,,,,"['Action', 'Free to Play']",Free to Play,Team Fortress 2,Valve,2007-10-10
9900,76561198084123358,True,2,,,,"['Free to Play', 'Massively Multiplayer', 'RPG']",Free to Play,Star Trek Online,Cryptic Studios,2010-02-02
107410,Apachehavoc,False,0,81.0,Arma 3,19977.0,"['Action', 'Simulation', 'Strategy']",39.99,Arma 3,Bohemia Interactive,2013-09-12
313120,ApexNZ,True,2,62.0,Stranded Deep,2214.0,"['Adventure', 'Indie', 'Early Access']",14.99,Stranded Deep,Beam Team Games,2015-01-23
8190,76561198039441595,True,0,389.0,Just Cause 2,841.0,"['Action', 'Adventure']",14.99,Just Cause 2,Avalanche Studios,2010-03-23
377160,76561198036687918,True,0,130.0,Fallout 4,12331.0,['RPG'],29.99,Fallout 4,Bethesda Game Studios,2015-11-09
244850,benjamin27,True,2,105.0,Space Engineers,3258.0,,,,,
104900,AppoGetsSuperAdmin,True,0,54.0,ORION: Prelude,371.0,"['Action', 'Adventure', 'Indie', 'RPG']",0.99,ORION: Prelude,"Trek Industries, Inc",2013-04-16
12160,76561198071475367,True,2,37.0,Midnight Club II,4727.0,['Racing'],9.99,Midnight Club 2,Rockstar San Diego,2003-07-01
293260,76561198049916759,True,2,,,,"['Free to Play', 'RPG', 'Strategy']",Free,Card Hunter,Blue Manchu,2015-07-13
219640,76561198065064829,True,2,10.0,Chivalry: Medieval Warfare,17024.0,"['Action', 'Indie']",24.99,Chivalry: Medieval Warfare,Torn Banner Studios,2012-10-16
200210,XABLAUziitu,True,0,86.0,Realm of the Mad God,442.0,"['Action', 'Free to Play', 'Indie', 'Massively Multiplayer', 'RPG']",Free to Play,Realm of the Mad God,Wild Shadow Studios,2012-02-20
218130,76561198012909706,True,2,182.0,Dungeonland,214.0,"['Action', 'Casual', 'Free to Play']",Free to Play,Dungeonland,Critical Studio,2013-11-12
252490,dragonchief,False,0,264.0,Rust,7164.0,"['Action', 'Adventure', 'Indie', 'Massively Multiplayer', 'RPG', 'Early Access']",19.99,Rust,Facepunch Studios,2013-12-11
240,76561198040530605,True,2,120.0,Counter-Strike: Source,5426.0,['Action'],19.99,Counter-Strike: Source,Valve,2004-11-01
57300,76561197974500703,True,0,309.0,Amnesia: The Dark Descent,817.0,"['Action', 'Adventure', 'Indie']",19.99,Amnesia: The Dark Descent,Frictional Games,2010-09-08
226620,76561198047185525,True,0,114.0,Desktop Dungeons,8346.0,"['Adventure', 'Casual', 'Indie', 'RPG', 'Strategy']",14.99,Desktop Dungeons,QCF Design,2013-11-07
391540,sweep6060,True,2,107.0,Undertale,1221.0,"['Indie', 'RPG']",9.99,Undertale,tobyfox,2015-09-15
730,bilyitu,True,0,53.0,Counter-Strike: Global Offensive,3030.0,['Action'],14.99,Counter-Strike: Global Offensive,Valve,2012-08-21
105600,76561198021244661,True,2,,,,"['Action', 'Adventure', 'Indie', 'RPG']",9.99,Terraria,Re-Logic,2011-05-16
209870,76561198088538797,True,2,53.0,Blacklight: Retribution,2756.0,"['Action', 'Free to Play']",Free to Play,Blacklight: Retribution,Hardsuit Labs,2012-07-02
265630,deployablearchnagel,True,0,119.0,Fistful of Frags,1477.0,"['Action', 'Free to Play', 'Indie']",Free,Fistful of Frags,Fistful of Frags Team,2014-05-09
401920,rotflmaoman,True,2,,,,"['Action', 'Adventure']",10.99,The Binding of Isaac: Afterbirth,"Nicalis, Inc.,Edmund McMillen",2015-10-30
630,armouredmarshmallow,True,2,,,,['Action'],Free,Alien Swarm,Valve,2010-07-19
70,76561198020928326,True,2,110.0,Half-Life,5599.0,['Action'],9.99,Half-Life,Valve,1998-11-08
244850,Array71,True,2,222.0,Space Engineers,9107.0,,,,,
221100,76561198039874575,True,0,103.0,DayZ,5099.0,"['Action', 'Indie', 'Massively Multiplayer', 'Early Access']",34.99,DayZ,Bohemia Interactive,2013-12-16
99900,arronlim13,True,2,131.0,Spiral Knights,19338.0,"['Action', 'Adventure', 'Free to Play', 'Indie', 'Massively Multiplayer', 'RPG']",Free to Play,Spiral Knights,Grey Havens,2011-06-14
250900,ARTHERDUNGER10,True,0,167.0,The Binding of Isaac: Rebirth,1630.0,['Action'],14.99,The Binding of Isaac: Rebirth,"Nicalis, Inc.",2014-11-04
252490,Mackus1011,True,0,267.0,Rust,1473.0,"['Action', 'Adventure', 'Indie', 'Massively Multiplayer', 'RPG', 'Early Access']",19.99,Rust,Facepunch Studios,2013-12-11
241540,76561198041877981,True,2,83.0,State of Decay,372.0,"['Action', 'RPG', 'Simulation']",13.98,State of Decay,Undead Labs,2013-11-05
220200,ARZARNAR,True,2,119.0,Kerbal Space Program,26116.0,"['Indie', 'Simulation']",39.99,Kerbal Space Program,Squad,2015-04-27
227680,darkmassieh,False,2,174.0,StarForge,426.0,,,,,
245550,asianturtlefrenzy,True,2,87.0,Free to Play,377.0,,,,,
96100,blowjobsfurdayzandgayz,False,0,104.0,Defy Gravity,28.0,"['Action', 'Casual', 'Indie']",1.99,Defy Gravity Extended,Paul Fisch,2016-03-18
230410,76561198082992295,True,2,21.0,Warframe,30922.0,"['Action', 'Free to Play']",Free to Play,Warframe,Digital Extremes,2013-03-25
80,LaLocaDeLosDulces,True,0,48.0,Counter-Strike: Condition Zero,4079.0,['Action'],9.99,Counter-Strike: Condition Zero,Valve,2004-03-01
56400,76561198064352761,True,2,117.0,"WarhammerÂ® 40,000â¢: Dawn of WarÂ® II â Retributionâ¢",7323.0,,,,,
440,assassin_warman,True,2,,,,"['Action', 'Free to Play']",Free to Play,Team Fortress 2,Valve,2007-10-10
221640,Astrelt,True,0,297.0,Super Hexagon,85.0,"['Action', 'Indie']",2.99,Super Hexagon,Terry Cavanagh,2012-11-27
387990,76561198091740831,True,0,25.0,Scrap Mechanic,273.0,"['Action', 'Adventure', 'Indie', 'Simulation', 'Early Access']",19.99,Scrap Mechanic,Axolot Games,2016-01-19
310560,AtomicWoodchuck,False,0,,,,,,,,
730,omgihaveawebpage,True,2,,,,['Action'],14.99,Counter-Strike: Global Offensive,Valve,2012-08-21
213850,Swish0009,True,0,181.0,Magic 2014 ,25.0,['Strategy'],9.99,Magic 2014 — Duels of the Planeswalkers,Stainless Games,2013-06-26
8400,Aurora99,True,0,136.0,Geometry Wars: Retro Evolved,134.0,['Casual'],3.99,Geometry Wars: Retro Evolved,Bizarre Creations,2007-03-07
271590,76561198053071988,False,2,174.0,Grand Theft Auto V,1052.0,"['Action', 'Adventure']",39.99,Grand Theft Auto V,Rockstar North,2015-04-14
224600,76561198083375450,True,2,215.0,Defiance,1994.0,"['Action', 'Free to Play', 'Massively Multiplayer', 'RPG']",Free to Play,Defiance,"Trion Worlds, Inc.",2014-06-04
236690,scroopy22,True,0,460.0,Blood Bowl 2,3261.0,"['Sports', 'Strategy']",19.99,Blood Bowl 2,Cyanide Studios,2015-09-22
440,76561198078730600,True,2,,,,"['Action', 'Free to Play']",Free to Play,Team Fortress 2,Valve,2007-10-10
8500,auzmoz,True,2,49.0,EVE Online,82263.0,"['Action', 'Free to Play', 'Massively Multiplayer', 'RPG', 'Strategy']",Free,EVE Online,CCP,2003-05-06
289130,auzzie_96,True,2,92.0,Endless Legend,88.0,"['RPG', 'Strategy']",29.99,Endless Legend™,AMPLITUDE Studios,2014-09-18
202970,fatrangacuntnolifevirgin,True,2,52.0,Call of Duty: Black Ops II,260.0,['Action'],59.99,Call of Duty®: Black Ops II,Treyarch,2012-11-12
20920,76561198064150679,True,2,86.0,The Witcher 2: Assassins of Kings Enhanced Edition,2049.0,['RPG'],19.99,The Witcher 2: Assassins of Kings Enhanced Edition,CD PROJEKT RED,2011-05-17
236390,76561198110293299,True,2,,,,,,,,
236390,de_triggered,True,0,53.0,War Thunder,13025.0,,,,,
391540,76561198071748311,True,2,29.0,Undertale,842.0,"['Indie', 'RPG']",9.99,Undertale,tobyfox,2015-09-15
379720,Azrafael,True,0,73.0,DOOM,1308.0,['Action'],29.99,DOOM,id Software,2016-05-12
226860,-Azsael-,True,2,167.0,Galactic Civilizations III,11889.0,"['Indie', 'Strategy']",29.99,Galactic Civilizations III,Stardock Entertainment,2015-05-14
251570,76561198076301023,True,0,12.0,7 Days to Die,35515.0,,,,,
55230,hoarbiscuit,True,2,183.0,Saints Row: The Third,7086.0,['Action'],9.99,Saints Row: The Third,Volition,2011-11-14
261640,bohgeraltofrivia,True,2,130.0,Borderlands: The Pre-Sequel,13421.0,"['Action', 'RPG']",39.99,Borderlands: The Pre-Sequel,"2K Australia,Gearbox Software,Aspyr (Mac and Linux)",2014-10-14
440,TeH-B-Rad,True,2,,,,"['Action', 'Free to Play']",Free to Play,Team Fortress 2,Valve,2007-10-10
